Var1_ 1,Var1_ 2,Var1_ 3,Var1_ 4,Var1_ 5,Var1_ 6,Var1_ 7,Var1_ 8,Var1_ 9,Var1_10,Var1_11,Var1_12
947,240,-96,-635,362,69,-1126,-1038,-1160,-1302,579,2092
956,247,-98,-643,367,72,-1134,-1047,-1164,-1304,580,2093
960,256,-93,-649,367,79,-1136,-1046,-1161,-1299,583,2096
970,265,-94,-659,372,83,-1145,-1049,-1159,-1294,594,2107
965,282,-72,-665,359,102,-1159,-1057,-1163,-1293,610,2124
958,283,-64,-662,351,107,-1167,-1059,-1162,-1290,616,2133
983,294,-78,-680,371,105,-1176,-1060,-1159,-1286,616,2135
1005,313,-81,-700,383,113,-1181,-1060,-1152,-1276,627,2147
1002,321,-70,-703,376,123,-1189,-1062,-1148,-1267,640,2165
1011,330,-70,-712,381,127,-1200,-1067,-1147,-1262,650,2175
1005,343,-51,-715,368,143,-1202,-1063,-1140,-1252,665,2185
1008,360,-37,-725,363,159,-1208,-1061,-1134,-1244,676,2194
1030,367,-52,-740,381,155,-1221,-1065,-1132,-1239,681,2202
1069,378,-80,-765,415,146,-1241,-1076,-1137,-1240,688,2213
1074,390,-73,-773,414,156,-1243,-1074,-1131,-1231,704,2229
1047,396,-40,-763,384,175,-1235,-1064,-1120,-1220,714,2238
1037,393,-33,-756,375,177,-1243,-1074,-1128,-1226,709,2235
1041,397,-33,-760,377,179,-1249,-1077,-1129,-1228,702,2228
1033,394,-28,-755,371,180,-1245,-1065,-1119,-1222,707,2230
1020,385,-24,-744,362,178,-1239,-1050,-1110,-1219,702,2222
1027,377,-39,-743,373,166,-1237,-1047,-1112,-1226,685,2203
1060,378,-71,-760,406,151,-1240,-1054,-1121,-1240,667,2181
1023,361,-51,-733,377,152,-1224,-1050,-1123,-1247,657,2171
989,341,-37,-706,353,149,-1210,-1043,-1120,-1249,647,2162
1013,347,-55,-721,374,143,-1200,-1034,-1117,-1253,634,2145
1025,342,-72,-725,389,132,-1196,-1030,-1121,-1264,616,2125
983,311,-61,-688,362,122,-1178,-1018,-1116,-1268,600,2111
957,295,-51,-667,344,119,-1160,-1010,-1114,-1270,588,2098
970,296,-63,-674,357,114,-1150,-1006,-1115,-1272,577,2085
971,293,-67,-673,359,110,-1143,-1007,-1121,-1283,551,2059
974,284,-79,-670,367,100,-1133,-1002,-1121,-1289,532,2041
962,277,-74,-661,358,99,-1116,-989,-1111,-1282,543,2049
949,267,-71,-649,350,95,-1110,-990,-1113,-1285,545,2048
944,253,-80,-640,352,84,-1106,-995,-1120,-1295,533,2034
942,250,-81,-637,352,82,-1105,-1002,-1128,-1305,519,2018
931,243,-77,-628,344,80,-1095,-1005,-1131,-1308,510,2010
919,238,-70,-620,335,81,-1084,-1001,-1130,-1310,498,2003
902,224,-67,-604,325,76,-1070,-997,-1127,-1310,498,2004
899,225,-63,-603,321,78,-1057,-992,-1122,-1306,508,2006
903,231,-61,-608,322,82,-1060,-999,-1127,-1311,505,2007
920,228,-81,-615,341,71,-1063,-1004,-1133,-1316,491,1995
909,222,-76,-607,333,70,-1056,-998,-1130,-1313,492,1997
904,216,-77,-601,331,67,-1049,-996,-1130,-1311,502,2008
909,224,-74,-608,332,72,-1046,-1001,-1136,-1312,516,2021
907,224,-72,-607,330,73,-1041,-1005,-1140,-1314,520,2025
924,224,-89,-615,347,65,-1049,-1013,-1147,-1321,509,2018
914,222,-81,-609,338,68,-1047,-1005,-1140,-1317,505,2019
901,219,-71,-601,326,71,-1042,-994,-1134,-1312,499,2022
908,222,-75,-606,332,71,-1046,-997,-1137,-1312,501,2030
908,221,-76,-606,332,70,-1045,-996,-1138,-1308,505,2036
903,212,-80,-599,332,63,-1042,-994,-1138,-1307,499,2030
898,211,-76,-596,327,65,-1045,-998,-1144,-1310,496,2032
896,207,-78,-593,327,62,-1046,-1001,-1150,-1313,491,2031
886,198,-77,-583,322,58,-1048,-1008,-1156,-1320,476,2017
909,212,-86,-602,338,60,-1052,-1010,-1154,-1317,482,2026
906,209,-86,-599,336,59,-1051,-1010,-1151,-1314,489,2032
907,212,-84,-601,336,61,-1050,-1010,-1149,-1316,490,2029
920,216,-93,-609,347,59,-1055,-1016,-1149,-1324,483,2022
900,209,-80,-596,330,62,-1050,-1015,-1144,-1325,480,2021
881,217,-53,-590,307,79,-1043,-1008,-1135,-1319,491,2033
892,223,-58,-599,315,80,-1042,-1007,-1133,-1319,491,2030
903,225,-67,-605,325,76,-1048,-1012,-1138,-1324,488,2026
908,213,-84,-602,336,62,-1049,-1011,-1142,-1328,479,2014
910,199,-100,-596,345,47,-1048,-1010,-1145,-1329,480,2014
893,184,-98,-580,336,40,-1038,-1005,-1146,-1325,482,2014
879,180,-88,-571,324,43,-1029,-999,-1144,-1318,489,2022
887,176,-100,-573,334,35,-1031,-1002,-1147,-1318,491,2018
903,158,-134,-572,359,9,-1029,-999,-1144,-1315,492,2018
910,140,-159,-566,375,-12,-1029,-997,-1140,-1312,490,2014
892,126,-155,-550,364,-17,-1021,-992,-1133,-1304,495,2017
884,107,-166,-537,365,-32,-1006,-976,-1118,-1290,502,2023
897,83,-203,-531,390,-63,-997,-965,-1108,-1279,510,2030
911,68,-232,-531,412,-85,-992,-962,-1101,-1271,522,2039
911,60,-240,-527,416,-93,-994,-968,-1102,-1269,529,2043
889,43,-235,-507,402,-99,-995,-970,-1103,-1270,525,2033
909,45,-253,-518,421,-107,-997,-971,-1101,-1271,515,2024
939,67,-261,-544,440,-100,-1001,-973,-1100,-1275,504,2016
923,81,-231,-543,417,-78,-999,-969,-1094,-1274,508,2020
888,93,-184,-532,376,-48,-995,-967,-1086,-1272,521,2032
879,83,-185,-522,372,-54,-1006,-981,-1095,-1286,515,2024
905,94,-200,-541,393,-56,-1009,-980,-1092,-1287,522,2030
905,110,-184,-549,385,-40,-998,-968,-1080,-1278,533,2038
893,108,-174,-542,374,-36,-995,-969,-1083,-1282,530,2033
904,112,-181,-549,383,-37,-1005,-979,-1095,-1294,517,2019
919,116,-192,-559,396,-41,-1014,-990,-1107,-1307,502,2005
913,122,-180,-559,387,-32,-1020,-1000,-1117,-1317,485,1994
900,125,-164,-554,372,-22,-1020,-1000,-1121,-1320,486,1999
913,136,-166,-566,380,-18,-1031,-1008,-1136,-1331,483,1992
922,159,-152,-582,377,1,-1040,-1012,-1146,-1338,483,1991
917,172,-134,-586,366,16,-1034,-1005,-1147,-1335,491,2000
906,188,-107,-588,347,38,-1026,-1000,-1151,-1333,498,2007
902,184,-107,-584,345,36,-1032,-1008,-1167,-1345,486,1995
903,185,-107,-585,345,36,-1040,-1019,-1184,-1358,473,1985
920,209,-100,-606,350,52,-1047,-1025,-1194,-1367,473,1985
907,202,-94,-596,341,51,-1047,-1027,-1202,-1374,474,1985
885,182,-92,-575,329,42,-1050,-1036,-1220,-1388,464,1973
903,184,-108,-585,346,35,-1050,-1036,-1227,-1393,459,1969
911,190,-110,-592,351,37,-1043,-1025,-1222,-1387,468,1980
932,208,-113,-611,363,45,-1041,-1016,-1217,-1381,475,1986
918,194,-113,-597,356,38,-1036,-1008,-1210,-1374,479,1992
901,169,-121,-576,351,21,-1038,-1009,-1210,-1371,480,1993
929,177,-141,-594,375,15,-1041,-1014,-1210,-1370,483,1993
916,175,-130,-587,363,20,-1028,-1003,-1198,-1356,493,2003
896,158,-127,-568,352,13,-1027,-1003,-1197,-1354,489,2001
900,160,-129,-571,355,13,-1030,-1006,-1195,-1352,484,1996
904,161,-132,-574,358,12,-1034,-1010,-1192,-1348,485,1995
919,160,-148,-581,374,3,-1038,-1014,-1194,-1350,476,1984
919,157,-151,-579,375,0,-1037,-1014,-1191,-1347,475,1982
895,159,-125,-568,350,14,-1032,-1008,-1182,-1339,483,1990
898,163,-124,-572,351,17,-1032,-1010,-1181,-1338,480,1989
906,160,-135,-574,361,10,-1036,-1017,-1186,-1344,470,1978
903,168,-124,-577,354,19,-1036,-1020,-1185,-1343,476,1980
912,179,-122,-587,357,26,-1041,-1024,-1185,-1344,475,1979
921,189,-121,-596,361,31,-1045,-1025,-1184,-1345,473,1977
914,191,-112,-594,353,37,-1042,-1022,-1180,-1342,474,1978
904,188,-105,-587,345,39,-1039,-1025,-1183,-1342,473,1975
903,191,-101,-588,342,42,-1037,-1028,-1184,-1341,475,1976
915,189,-115,-593,355,34,-1044,-1032,-1189,-1346,466,1965
919,168,-140,-585,370,11,-1055,-1036,-1196,-1355,454,1953
910,172,-127,-582,359,20,-1051,-1022,-1184,-1346,464,1963
899,187,-101,-584,340,40,-1040,-1005,-1170,-1333,476,1973
911,185,-115,-589,353,32,-1044,-1005,-1172,-1336,471,1970
923,192,-120,-599,362,33,-1046,-1007,-1175,-1339,469,1969
934,189,-134,-603,374,25,-1046,-1010,-1180,-1343,461,1965
913,189,-113,-592,353,35,-1038,-1005,-1176,-1338,468,1971
896,182,-103,-580,340,37,-1030,-1000,-1170,-1334,470,1972
924,181,-132,-594,368,22,-1039,-1011,-1179,-1343,460,1961
942,194,-137,-609,380,26,-1041,-1012,-1179,-1342,467,1967
905,184,-110,-586,348,34,-1032,-1008,-1174,-1336,482,1980
913,188,-114,-592,354,34,-1036,-1013,-1180,-1340,479,1975
928,194,-123,-602,366,33,-1042,-1019,-1183,-1344,475,1971
900,181,-108,-582,344,34,-1034,-1017,-1178,-1338,477,1975
899,173,-115,-577,347,26,-1033,-1015,-1175,-1334,477,1973
926,181,-134,-595,370,21,-1035,-1011,-1174,-1333,467,1965
938,186,-141,-603,380,20,-1040,-1013,-1177,-1336,461,1962
925,176,-138,-592,372,16,-1037,-1013,-1179,-1336,462,1964
901,164,-126,-574,354,16,-1032,-1011,-1177,-1331,469,1970
927,163,-153,-586,380,2,-1032,-1009,-1173,-1326,478,1980
936,158,-167,-588,392,-7,-1029,-1005,-1168,-1324,485,1984
919,163,-145,-582,372,6,-1023,-999,-1162,-1319,491,1986
903,156,-136,-571,360,7,-1029,-1006,-1165,-1322,488,1980
912,156,-145,-575,369,3,-1032,-1011,-1166,-1321,486,1979
907,157,-139,-573,363,6,-1030,-1011,-1166,-1320,487,1982
897,161,-125,-570,351,15,-1028,-1009,-1163,-1316,493,1989
910,174,-125,-583,358,22,-1022,-1001,-1155,-1308,497,1996
949,184,-154,-608,392,12,-1028,-1005,-1157,-1312,492,1994
961,174,-176,-609,409,-4,-1035,-1010,-1161,-1317,485,1985
930,161,-158,-587,384,-1,-1029,-1005,-1160,-1316,489,1986
909,172,-126,-582,358,20,-1024,-1003,-1158,-1315,494,1991
913,176,-126,-586,360,22,-1027,-1005,-1161,-1319,483,1983
919,174,-134,-588,367,17,-1031,-1004,-1164,-1323,480,1982
935,191,-133,-604,374,26,-1033,-1003,-1164,-1323,487,1987
975,217,-147,-637,401,32,-1041,-1006,-1166,-1325,494,1990
969,224,-134,-638,392,42,-1045,-1004,-1166,-1327,496,1995
928,224,-93,-617,351,63,-1042,-1000,-1165,-1327,502,2002
917,217,-89,-608,343,61,-1048,-1006,-1171,-1334,496,1994
919,224,-84,-613,342,67,-1061,-1017,-1179,-1341,494,1992
955,242,-102,-640,369,67,-1075,-1027,-1186,-1349,493,1992
971,248,-112,-651,382,65,-1081,-1028,-1187,-1352,495,1993
958,253,-94,-647,366,77,-1078,-1018,-1181,-1345,503,2002
962,254,-97,-649,370,76,-1090,-1020,-1187,-1350,496,1998
997,262,-124,-671,401,66,-1098,-1023,-1190,-1352,495,2002
1001,263,-127,-673,404,65,-1095,-1018,-1184,-1344,510,2016
955,232,-112,-635,374,57,-1085,-1017,-1185,-1344,516,2016
970,227,-132,-640,391,45,-1092,-1028,-1200,-1358,501,2004
989,229,-149,-650,409,37,-1087,-1027,-1202,-1362,490,2000
952,215,-126,-625,379,42,-1077,-1022,-1196,-1355,492,2002
947,194,-142,-612,385,23,-1094,-1036,-1211,-1369,479,1985
991,206,-174,-640,423,13,-1089,-1030,-1208,-1363,478,1981
1016,236,-169,-667,433,31,-1068,-1015,-1194,-1347,491,1995
946,218,-117,-623,372,48,-1046,-1004,-1183,-1333,506,2013
912,208,-93,-601,343,55,-1039,-999,-1179,-1328,512,2015
924,209,-104,-608,354,50,-1036,-1000,-1182,-1328,505,2003
927,203,-113,-606,360,42,-1033,-1001,-1188,-1332,494,1990
943,205,-127,-615,375,36,-1036,-1005,-1194,-1336,484,1985
930,192,-127,-602,369,30,-1033,-1005,-1192,-1334,486,1989
930,190,-129,-601,370,28,-1036,-1005,-1191,-1331,486,1985
937,188,-138,-604,378,22,-1041,-1009,-1194,-1334,481,1980
941,183,-147,-603,384,15,-1044,-1013,-1196,-1336,482,1978
928,192,-125,-601,367,31,-1040,-1011,-1192,-1332,486,1980
926,194,-121,-601,364,34,-1037,-1008,-1188,-1328,487,1983
905,175,-119,-581,352,25,-1028,-1001,-1182,-1325,486,1985
898,178,-109,-579,344,32,-1026,-998,-1180,-1326,484,1979
910,174,-125,-583,358,22,-1016,-988,-1175,-1330,472,1964
912,175,-126,-585,359,22,-995,-973,-1165,-1329,466,1953
878,180,-87,-570,323,44,-975,-961,-1156,-1326,463,1944
881,171,-99,-567,330,33,-966,-947,-1144,-1321,455,1932
907,172,-124,-581,356,21,-967,-932,-1125,-1304,460,1934
918,204,-103,-602,351,48,-973,-907,-1077,-1250,507,1974
978,269,-98,-665,378,83,-992,-869,-1001,-1161,573,2034
1053,333,-109,-734,421,109,-1034,-833,-920,-1061,656,2114
1116,418,-87,-808,442,163,-1086,-808,-850,-967,750,2212
1208,461,-136,-876,512,160,-1142,-782,-790,-892,810,2281
1258,459,-188,-900,563,133,-1185,-777,-761,-853,832,2321
1206,466,-129,-877,508,166,-1200,-848,-812,-888,829,2337
1111,427,-73,-810,432,174,-1184,-944,-947,-1018,788,2307
1054,301,-142,-719,438,77,-1119,-962,-1056,-1165,660,2183
1012,164,-237,-629,465,-39,-1034,-916,-1099,-1270,525,2057
970,128,-231,-590,441,-54,-990,-902,-1113,-1305,489,2017
962,142,-209,-593,426,-36,-992,-932,-1137,-1325,482,2001
961,162,-188,-603,415,-16,-1015,-973,-1166,-1345,478,1994
954,174,-169,-605,402,0,-1039,-1001,-1187,-1357,472,1986
940,175,-154,-599,387,8,-1044,-1013,-1193,-1356,474,1983
928,190,-127,-600,368,29,-1041,-1014,-1191,-1349,481,1981
918,204,-103,-602,351,48,-1038,-1014,-1190,-1345,482,1977
918,196,-111,-598,355,40,-1038,-1013,-1190,-1345,480,1972
921,205,-105,-604,353,47,-1041,-1015,-1193,-1345,484,1975
921,210,-100,-607,351,52,-1049,-1021,-1200,-1348,481,1971
920,196,-113,-599,357,39,-1053,-1023,-1204,-1348,474,1965
909,183,-115,-587,352,31,-1052,-1026,-1209,-1349,467,1960
904,184,-109,-585,347,35,-1037,-1016,-1200,-1337,482,1974
913,199,-103,-597,348,45,-1034,-1012,-1198,-1334,495,1982
925,203,-111,-605,358,43,-1039,-1009,-1196,-1333,499,1982
927,186,-130,-598,369,25,-1041,-1007,-1198,-1336,494,1975
929,179,-139,-595,374,17,-1047,-1009,-1201,-1341,491,1974
910,173,-126,-583,358,21,-1034,-1004,-1196,-1338,496,1980
907,174,-122,-582,355,23,-1020,-1000,-1191,-1335,501,1986
922,178,-133,-591,368,20,-1015,-996,-1187,-1332,509,1989
932,169,-152,-592,382,6,-1007,-988,-1182,-1329,509,1984
921,163,-147,-583,374,5,-1012,-986,-1184,-1331,509,1982
910,158,-141,-575,366,6,-1020,-986,-1188,-1333,509,1981
917,147,-159,-573,378,-9,-1024,-985,-1190,-1336,508,1982
920,153,-156,-578,378,-4,-1020,-981,-1185,-1331,516,1986
915,160,-144,-579,370,5,-1012,-979,-1177,-1324,524,1990
914,161,-142,-579,368,7,-1010,-981,-1171,-1320,527,1994
916,166,-139,-582,368,11,-1008,-978,-1163,-1313,531,2002
913,165,-137,-580,365,11,-1008,-979,-1159,-1309,533,2006
920,141,-168,-572,384,-16,-1014,-985,-1160,-1312,528,2003
927,132,-184,-571,396,-29,-1023,-992,-1162,-1315,528,2001
916,126,-179,-562,388,-29,-1019,-991,-1156,-1311,530,2002
911,124,-176,-559,384,-29,-1019,-990,-1151,-1307,535,2005
923,147,-165,-576,384,-12,-1018,-988,-1144,-1304,537,2009
915,143,-161,-570,378,-12,-1014,-979,-1134,-1301,537,2010
887,120,-156,-545,362,-21,-1016,-983,-1136,-1306,528,2000
909,145,-153,-568,371,-7,-1022,-988,-1141,-1306,526,2002
933,166,-156,-591,385,2,-1027,-987,-1139,-1301,532,2011
923,178,-134,-592,369,19,-1026,-979,-1129,-1292,543,2022
916,184,-121,-591,359,29,-1031,-977,-1126,-1288,546,2026
914,181,-122,-589,358,27,-1037,-979,-1126,-1288,539,2022
918,198,-109,-599,354,42,-1047,-983,-1126,-1286,540,2022
920,210,-99,-606,350,53,-1055,-984,-1127,-1283,538,2018
941,218,-112,-621,367,50,-1058,-980,-1121,-1272,540,2022
955,218,-126,-628,381,43,-1069,-980,-1118,-1266,540,2023
963,214,-138,-630,391,35,-1080,-979,-1116,-1259,541,2022
944,199,-134,-613,379,30,-1076,-972,-1109,-1249,541,2023
939,209,-119,-615,369,42,-1067,-953,-1091,-1230,553,2036
941,217,-113,-620,367,49,-1081,-950,-1088,-1223,562,2043
959,215,-133,-628,386,38,-1105,-957,-1094,-1226,556,2037
938,211,-116,-616,367,45,-1087,-935,-1074,-1206,567,2049
957,233,-113,-636,375,57,-1065,-912,-1051,-1185,584,2065
986,248,-127,-658,397,58,-1063,-912,-1047,-1182,587,2067
990,238,-141,-655,406,46,-1069,-916,-1049,-1187,580,2060
973,235,-127,-645,390,51,-1068,-909,-1043,-1183,579,2057
963,232,-120,-639,382,53,-1066,-903,-1039,-1181,580,2055
964,221,-132,-634,388,42,-1070,-905,-1042,-1187,572,2047
990,218,-161,-645,416,26,-1081,-912,-1051,-1198,559,2037
983,214,-158,-640,411,25,-1081,-920,-1063,-1208,552,2030
963,231,-121,-638,382,52,-1064,-924,-1072,-1213,561,2038
973,243,-119,-649,386,59,-1055,-933,-1085,-1221,563,2041
967,229,-127,-639,387,48,-1056,-948,-1106,-1236,552,2031
947,220,-116,-625,372,49,-1051,-957,-1121,-1248,543,2023
939,224,-104,-623,362,57,-1044,-959,-1130,-1254,541,2020
955,223,-121,-630,378,48,-1050,-970,-1143,-1263,536,2015
952,214,-127,-624,380,41,-1055,-979,-1152,-1270,529,2009
931,211,-109,-612,360,48,-1053,-986,-1159,-1277,523,2005
909,206,-92,-599,341,54,-1046,-991,-1163,-1280,526,2008
910,203,-96,-598,343,51,-1039,-991,-1164,-1281,528,2010
900,182,-107,-582,344,35,-1038,-1002,-1176,-1290,515,1997
913,172,-130,-584,362,18,-1041,-1010,-1182,-1294,507,1989
924,174,-139,-590,372,15,-1039,-1010,-1178,-1288,511,1993
913,178,-124,-587,359,24,-1026,-996,-1164,-1275,524,2007
901,174,-116,-579,349,26,-1019,-986,-1157,-1267,533,2017
919,164,-144,-583,372,7,-1024,-989,-1161,-1266,531,2017
944,156,-177,-591,401,-13,-1029,-995,-1170,-1271,524,2013
914,132,-171,-564,383,-22,-1024,-992,-1167,-1269,532,2022
899,121,-167,-551,373,-26,-1021,-987,-1163,-1265,538,2027
886,115,-160,-542,363,-25,-1015,-980,-1158,-1261,539,2028
896,115,-170,-547,373,-30,-1012,-978,-1158,-1261,538,2026
901,111,-179,-547,380,-37,-1018,-985,-1164,-1266,535,2022
893,103,-179,-539,376,-41,-1017,-987,-1164,-1269,532,2020
898,102,-185,-541,382,-44,-1017,-986,-1158,-1268,533,2023
902,100,-191,-542,387,-48,-1017,-983,-1153,-1266,536,2027
898,91,-196,-536,387,-55,-1020,-986,-1153,-1271,527,2020
897,80,-206,-530,392,-66,-1025,-991,-1157,-1277,521,2016
895,77,-207,-527,391,-68,-1027,-992,-1157,-1278,523,2019
907,91,-205,-540,396,-60,-1029,-990,-1154,-1273,528,2022
911,105,-195,-549,393,-48,-1022,-983,-1147,-1267,534,2025
906,109,-186,-549,386,-41,-1014,-976,-1141,-1264,536,2024
900,106,-183,-544,382,-41,-1018,-981,-1144,-1268,528,2016
900,105,-184,-544,382,-42,-1030,-995,-1153,-1278,516,2007
902,111,-180,-548,381,-37,-1040,-1004,-1159,-1284,512,2005
904,127,-166,-557,375,-22,-1038,-1001,-1156,-1282,517,2010
897,137,-149,-558,363,-9,-1033,-993,-1150,-1280,518,2010
886,144,-131,-556,349,4,-1027,-987,-1145,-1277,522,2014
898,151,-136,-566,357,5,-1032,-992,-1149,-1281,525,2020
899,155,-133,-568,356,8,-1040,-999,-1155,-1288,522,2012
905,162,-132,-575,359,12,-1046,-1004,-1159,-1292,525,2012
934,178,-145,-597,380,14,-1052,-1010,-1163,-1295,520,2009
929,189,-129,-600,369,27,-1046,-1003,-1160,-1293,515,2007
909,201,-97,-596,343,49,-1037,-994,-1154,-1290,522,2013
881,189,-81,-576,321,51,-1043,-1006,-1165,-1302,515,2005
879,183,-85,-572,322,46,-1057,-1021,-1181,-1320,499,1988
880,202,-67,-582,314,65,-1050,-1009,-1173,-1315,507,1995
897,216,-70,-598,324,70,-1051,-1009,-1175,-1319,503,1990
910,206,-93,-599,342,54,-1065,-1021,-1187,-1331,489,1979
920,217,-92,-610,346,60,-1076,-1026,-1193,-1339,484,1974
889,230,-48,-601,309,88,-1068,-1018,-1187,-1333,498,1986
889,251,-27,-611,298,109,-1066,-1012,-1182,-1330,509,1993
910,269,-30,-631,310,117,-1076,-1019,-1187,-1335,500,1983
923,281,-31,-643,317,122,-1083,-1021,-1189,-1337,491,1976
911,266,-34,-630,313,113,-1081,-1018,-1188,-1335,490,1978
892,247,-34,-611,303,104,-1076,-1012,-1186,-1332,495,1984
886,238,-37,-603,302,98,-1076,-1010,-1183,-1326,503,1993
905,248,-46,-618,316,98,-1083,-1013,-1183,-1321,513,2005
919,250,-58,-626,329,93,-1090,-1018,-1189,-1324,514,2006
923,242,-70,-624,337,83,-1100,-1024,-1195,-1327,513,2006
943,257,-75,-641,349,88,-1102,-1019,-1190,-1316,526,2021
947,275,-61,-652,344,104,-1099,-1010,-1179,-1301,541,2036
938,260,-67,-640,343,94,-1105,-1016,-1181,-1302,537,2035
957,255,-91,-647,364,79,-1104,-1017,-1181,-1300,532,2031
947,243,-93,-636,360,72,-1095,-1015,-1185,-1304,515,2015
934,211,-112,-614,363,47,-1096,-1023,-1200,-1320,482,1990
951,206,-134,-620,383,33,-1095,-1028,-1207,-1328,473,1986
958,209,-138,-625,388,33,-1089,-1026,-1204,-1324,494,1997
947,210,-126,-620,377,39,-1084,-1022,-1197,-1318,507,2005
922,218,-93,-611,348,60,-1075,-1019,-1192,-1311,519,2016
908,219,-78,-605,333,68,-1067,-1024,-1193,-1314,522,2019
903,227,-65,-606,324,78,-1062,-1025,-1192,-1312,525,2024
907,216,-80,-603,334,65,-1062,-1027,-1196,-1318,510,2011
904,202,-91,-594,338,53,-1056,-1024,-1194,-1319,502,2005
897,185,-101,-582,339,39,-1047,-1020,-1194,-1320,502,2008
895,183,-101,-580,338,38,-1043,-1022,-1195,-1322,500,2009
889,178,-100,-575,335,36,-1043,-1029,-1201,-1330,489,2001
889,191,-87,-581,328,49,-1043,-1028,-1197,-1328,494,2014
883,186,-86,-576,325,47,-1041,-1027,-1193,-1327,489,2012
886,170,-105,-569,336,30,-1038,-1024,-1190,-1326,488,2015
886,164,-111,-566,339,24,-1041,-1022,-1189,-1325,492,2019
887,173,-103,-571,335,32,-1042,-1022,-1191,-1324,495,2020
892,174,-107,-574,340,31,-1040,-1019,-1192,-1323,493,2022
898,169,-118,-575,348,23,-1038,-1022,-1199,-1327,484,2016
888,165,-112,-568,340,24,-1036,-1030,-1208,-1334,479,2013
877,146,-120,-553,339,10,-1018,-1018,-1197,-1330,484,2018
867,129,-127,-539,337,-2,-1003,-1003,-1187,-1333,474,2003
850,121,-118,-527,324,-1,-986,-987,-1175,-1330,466,1988
862,113,-138,-529,340,-15,-971,-963,-1151,-1316,468,1987
878,112,-155,-536,357,-24,-962,-937,-1123,-1294,477,1993
890,124,-155,-548,363,-18,-955,-898,-1069,-1238,512,2024
934,175,-148,-596,381,11,-959,-843,-977,-1140,572,2074
986,227,-148,-648,407,37,-986,-776,-866,-1017,655,2155
1077,293,-173,-726,465,57,-1041,-722,-766,-900,746,2247
1186,341,-234,-805,550,51,-1094,-679,-693,-815,811,2318
1220,355,-254,-829,577,48,-1120,-660,-653,-767,851,2369
1150,334,-205,-783,518,62,-1132,-732,-707,-806,852,2388
1081,288,-182,-726,472,50,-1136,-855,-854,-937,808,2355
1033,167,-255,-641,484,-47,-1076,-900,-984,-1089,690,2239
992,23,-358,-549,515,-170,-992,-880,-1064,-1217,551,2105
951,-19,-359,-507,495,-192,-954,-871,-1081,-1252,509,2056
933,-16,-338,-500,476,-180,-952,-899,-1101,-1269,503,2042
917,0,-306,-500,452,-156,-962,-934,-1121,-1283,503,2035
913,33,-269,-514,431,-121,-988,-959,-1132,-1288,512,2039
930,61,-258,-537,434,-101,-1001,-968,-1128,-1283,522,2041
899,77,-211,-529,395,-70,-991,-960,-1115,-1270,538,2047
883,70,-202,-518,383,-69,-984,-957,-1110,-1269,529,2031
900,78,-211,-530,396,-69,-990,-965,-1117,-1277,515,2017
903,99,-193,-542,388,-50,-998,-975,-1125,-1286,516,2017
913,105,-197,-550,395,-49,-1007,-984,-1134,-1296,512,2011
902,110,-181,-547,382,-38,-1009,-985,-1135,-1295,517,2016
892,115,-166,-545,369,-28,-1009,-987,-1137,-1294,516,2014
903,132,-160,-559,372,-17,-1008,-990,-1141,-1296,521,2017
907,142,-154,-566,371,-9,-1010,-994,-1147,-1299,523,2018
912,145,-156,-570,374,-8,-1018,-1002,-1155,-1307,515,2010
920,158,-151,-580,376,1,-1028,-1009,-1160,-1314,507,2002
894,172,-111,-574,343,28,-1024,-1005,-1159,-1314,510,2005
893,178,-104,-577,339,34,-1031,-1008,-1165,-1323,503,1998
899,171,-117,-576,348,24,-1042,-1017,-1178,-1340,480,1979
899,195,-93,-588,336,48,-1036,-1008,-1173,-1338,488,1991
915,226,-78,-612,337,71,-1034,-1001,-1171,-1338,501,2002
907,242,-54,-616,321,91,-1034,-1003,-1176,-1344,505,2006
918,251,-56,-626,327,95,-1036,-1009,-1184,-1351,497,1997
905,239,-55,-613,320,89,-1038,-1015,-1194,-1360,489,1990
905,233,-61,-610,323,83,-1041,-1021,-1205,-1371,478,1979
924,246,-67,-626,336,87,-1040,-1021,-1206,-1369,482,1984
932,261,-60,-638,336,98,-1045,-1022,-1209,-1368,489,1989
